USER_ID,AGE,GENDER,LOCATION,SALARY
7401,33,MALE,10462,33735
7402,32,MALE,37211,37141
7403,38,MALE,28269,61899
7404,34,FEMALE,77584,70113
7405,44,MALE,92503,44829
7406,41,MALE,8701,35647
7407,46,FEMALE,77036,26931
7408,37,MALE,92376,37568
7409,41,MALE,30044,60427
7410,31,FEMALE,94544,49452
7411,47,MALE,10029,22232
7412,36,MALE,91744,46792
7413,40,MALE,11226,29498
7414,42,FEMALE,92704,49923
7415,36,MALE,11226,29498
7416,43,MALE,92503,44829
7417,40,FEMALE,94565,48523
7418,37,FEMALE,60618,41355
7419,35,FEMALE,78521,23426
7420,44,MALE,92683,49686
7421,31,FEMALE,90044,22091
7422,41,FEMALE,60617,35534
7423,40,FEMALE,30044,60427
7424,43,FEMALE,60629,40279
7425,41,FEMALE,10456,16664
7426,40,FEMALE,89110,43073
7427,34,FEMALE,92503,44829
7428,36,MALE,77429,78527
7429,44,FEMALE,85364,31515
7430,46,FEMALE,93722,43256
7431,37,FEMALE,92345,41423
7432,46,FEMALE,77479,96118
7433,38,FEMALE,10468,26852
7434,38,FEMALE,92154,42970
7435,42,MALE,91744,46792
7436,39,FEMALE,92376,37568
7437,40,MALE,10467,29044
7438,45,FEMALE,77573,68458
7439,41,MALE,10025,49733
7440,43,FEMALE,11373,38151
7441,40,MALE,93307,26462
7442,36,MALE,77036,26931
7443,46,MALE,91331,39225
7444,39,MALE,60647,35283
7445,38,FEMALE,92683,49686
7446,40,MALE,93535,39747
7447,36,MALE,92376,37568
7448,41,FEMALE,93033,46342
7449,40,FEMALE,11368,34746
7450,42,MALE,926,26306
7451,44,MALE,11355,36973
7452,34,FEMALE,22193,67190
7453,41,MALE,75070,84847
7454,35,FEMALE,79936,42857
7455,43,FEMALE,10462,33735
7456,37,FEMALE,91744,46792
7457,39,FEMALE,37211,37141
7458,40,MALE,92376,37568
7459,42,MALE,60617,35534
7460,38,FEMALE,11219,26648
7461,43,FEMALE,90255,30375
7462,37,MALE,11214,33765
7463,45,MALE,91710,55185
7464,37,FEMALE,11207,24163
7465,34,MALE,60618,41355
7466,41,MALE,92509,45995
7467,40,MALE,23464,53486
7468,41,FEMALE,10029,22232
7469,37,FEMALE,11373,38151
7470,38,FEMALE,92553,38554
7471,36,FEMALE,10458,22072
7472,36,MALE,8701,35647
7473,37,FEMALE,37013,46063
7474,37,MALE,10453,21109
7475,42,MALE,90280,35744
7476,36,MALE,60625,40083
7477,39,MALE,60625,40083
7478,44,FEMALE,10462,33735
7479,37,FEMALE,91709,78336
7480,39,MALE,90280,35744
7481,42,FEMALE,37211,37141
7482,43,MALE,92804,41887
7483,35,FEMALE,10002,24022
7484,36,MALE,95823,36001
7485,31,FEMALE,11230,32327
7486,37,MALE,92335,35008
7487,38,FEMALE,10453,21109
7488,42,MALE,78521,23426
7489,41,FEMALE,60618,41355
7490,40,MALE,90706,39362
7491,40,FEMALE,11226,29498
7492,29,FEMALE,30349,39141
7493,39,MALE,75070,84847
7494,43,MALE,92509,45995
7495,43,FEMALE,8701,35647
7496,37,MALE,91910,42970
7497,43,FEMALE,60617,35534
7498,33,MALE,11373,38151
7499,45,MALE,90706,39362
7500,42,MALE,60617,35534
7501,41,MALE,94565,48523
7502,38,FEMALE,90650,46012
7503,34,FEMALE,10462,33735
7504,37,FEMALE,30349,39141
7505,42,MALE,92704,49923
7506,45,FEMALE,77584,70113
7507,42,FEMALE,92683,49686
7508,43,MALE,77084,53075
7509,44,MALE,92336,55340
7510,42,FEMALE,93307,26462
7511,37,MALE,77494,86488
7512,45,MALE,11226,29498
7513,42,FEMALE,75070,84847
7514,40,MALE,89110,43073
7515,40,MALE,11207,24163
7516,35,FEMALE,60647,35283
7517,36,MALE,60617,35534
7518,36,FEMALE,10002,24022
7519,35,MALE,90650,46012
7520,37,MALE,95076,45354
7521,45,FEMALE,10462,33735
7522,48,MALE,78521,23426
7523,45,MALE,78572,23799
7524,37,MALE,90044,22091
7525,37,FEMALE,93065,72384
7526,40,MALE,92345,41423
7527,43,MALE,10002,24022
7528,35,MALE,60629,40279
7529,49,MALE,10456,16664
7530,34,FEMALE,77494,86488
7531,38,FEMALE,91744,46792
7532,32,FEMALE,93550,37484
7533,40,MALE,60629,40279
7534,39,MALE,93722,43256
7535,44,MALE,10452,20606
7536,47,FEMALE,90255,30375
7537,36,FEMALE,90201,30029
7538,39,FEMALE,92376,37568
7539,38,FEMALE,92335,35008
7540,49,MALE,11226,29498
7541,41,FEMALE,77083,52931
7542,48,FEMALE,11219,26648
7543,35,MALE,10453,21109
7544,39,FEMALE,91709,78336
7545,46,MALE,77479,96118
7546,38,FEMALE,89110,43073
7547,38,FEMALE,77083,52931
7548,38,FEMALE,37013,46063
7549,42,MALE,87121,34359
7550,37,FEMALE,60629,40279
7551,40,FEMALE,91744,46792
7552,38,FEMALE,60629,40279
7553,37,FEMALE,10002,24022
7554,36,FEMALE,11230,32327
7555,37,MALE,11373,38151
7556,37,MALE,92503,44829
7557,40,MALE,10467,29044
7558,38,MALE,77573,68458
7559,39,FEMALE,75211,32702
7560,39,MALE,90650,46012
7561,40,MALE,92376,37568
7562,36,MALE,79936,42857
7563,43,FEMALE,93307,26462
7564,44,FEMALE,10456,16664
7565,39,MALE,89110,43073
7566,37,MALE,89110,43073
7567,41,MALE,91342,48744
7568,41,MALE,11234,51446
7569,35,MALE,60617,35534
7570,41,FEMALE,11373,38151
7571,42,FEMALE,11212,20839
7572,36,FEMALE,91911,38010
7573,37,FEMALE,90280,35744
7574,32,FEMALE,90706,39362
7575,44,MALE,11214,33765
7576,47,MALE,92503,44829
7577,34,FEMALE,75217,31532
7578,41,FEMALE,78577,24216
7579,36,FEMALE,85364,31515
7580,45,MALE,10468,26852
7581,38,MALE,77584,70113
7582,39,FEMALE,77573,68458
7583,47,FEMALE,30349,39141
7584,40,MALE,92335,35008
7585,33,MALE,92345,41423
7586,30,FEMALE,93257,30995
7587,44,FEMALE,10467,29044
7588,46,FEMALE,77573,68458
7589,39,FEMALE,94565,48523
7590,42,FEMALE,23464,53486
7591,44,FEMALE,60625,40083
7592,38,MALE,926,26306
7593,40,FEMALE,87121,34359
7594,41,MALE,77036,26931
7595,38,MALE,75217,31532
7596,39,MALE,91706,41621
7597,39,MALE,11235,31013
7598,44,FEMALE,30349,39141
7599,41,MALE,10002,24022
7600,44,FEMALE,60647,35283
7601,47,MALE,75211,32702
7602,39,FEMALE,37013,46063
7603,44,MALE,60617,35534
7604,41,FEMALE,10002,24022
7605,40,MALE,10002,24022
7606,42,MALE,78521,23426
7607,44,FEMALE,77584,70113
7608,35,FEMALE,89110,43073
7609,38,FEMALE,94544,49452
7610,32,FEMALE,10025,49733
7611,42,MALE,77573,68458
7612,39,MALE,11235,31013
7613,36,FEMALE,91709,78336
7614,41,MALE,11219,26648
7615,43,FEMALE,91710,55185
7616,38,FEMALE,77084,53075
7617,34,FEMALE,60647,35283
7618,34,FEMALE,10452,20606
7619,47,FEMALE,93257,30995
7620,42,MALE,90706,39362
7621,46,FEMALE,926,26306
7622,42,FEMALE,87121,34359
7623,40,FEMALE,10462,33735
7624,42,FEMALE,91910,42970
7625,38,FEMALE,30044,60427
7626,46,FEMALE,11226,29498
7627,33,FEMALE,91709,78336
7628,40,FEMALE,92154,42970
7629,42,MALE,91331,39225
7630,38,MALE,60625,40083
7631,41,MALE,11235,31013
7632,42,MALE,37013,46063
7633,39,MALE,10025,49733
7634,32,MALE,37013,46063
7635,39,MALE,77584,70113
7636,47,MALE,8701,35647
7637,42,FEMALE,60625,40083
7638,43,MALE,75052,60254
7639,41,MALE,92376,37568
7640,42,FEMALE,92509,45995
7641,36,MALE,30044,60427
7642,43,FEMALE,93722,43256
7643,36,FEMALE,37013,46063
7644,42,FEMALE,8701,35647
7645,38,MALE,10029,22232
7646,44,MALE,92804,41887
7647,38,MALE,11234,51446
7648,47,MALE,78572,23799
7649,44,MALE,79936,42857
7650,38,MALE,90280,35744
7651,39,MALE,79912,48627
7652,43,MALE,92804,41887
7653,37,FEMALE,11235,31013
7654,37,FEMALE,37013,46063
7655,37,MALE,91910,42970
7656,41,MALE,30044,60427
7657,43,FEMALE,10452,20606
7658,31,MALE,11226,29498
7659,41,MALE,11355,36973
7660,33,MALE,90011,23851
7661,44,FEMALE,77494,86488
7662,41,FEMALE,11206,18661
7663,44,FEMALE,75211,32702
7664,39,FEMALE,79912,48627
7665,42,MALE,75052,60254
7666,39,FEMALE,90250,33656
7667,39,MALE,77036,26931
7668,44,FEMALE,11230,32327
7669,41,MALE,28269,61899
7670,47,MALE,10467,29044
7671,44,FEMALE,11355,36973
7672,35,FEMALE,30349,39141
7673,30,FEMALE,93535,39747
7674,38,MALE,92704,49923
7675,39,FEMALE,91709,78336
7676,47,FEMALE,93257,30995
7677,38,FEMALE,30043,71424
7678,39,FEMALE,75070,84847
7679,33,MALE,77584,70113
7680,43,FEMALE,11368,34746
7681,43,FEMALE,90201,30029
7682,39,FEMALE,60625,40083
7683,38,FEMALE,30044,60427
7684,43,FEMALE,91342,48744
7685,40,MALE,91911,38010
7686,47,FEMALE,90044,22091
7687,39,FEMALE,77573,68458
7688,36,FEMALE,90044,22091
7689,38,FEMALE,60629,40279
7690,38,FEMALE,60629,40279
7691,36,FEMALE,11214,33765
7692,43,FEMALE,11235,31013
7693,37,MALE,90044,22091
7694,45,FEMALE,90044,22091
7695,35,MALE,28269,61899
7696,41,MALE,66062,68682
7697,37,MALE,10467,29044
7698,44,MALE,78572,23799
7699,33,FEMALE,77449,59198
7700,42,MALE,77584,70113
7701,38,FEMALE,95076,45354
7702,46,FEMALE,93065,72384
7703,38,MALE,11235,31013
7704,41,MALE,93535,39747
7705,36,MALE,93535,39747
7706,46,MALE,11212,20839
7707,42,MALE,94565,48523
7708,44,MALE,93550,37484
7709,44,MALE,91744,46792
7710,40,MALE,28269,61899
7711,40,FEMALE,30349,39141
7712,41,FEMALE,87121,34359
7713,43,FEMALE,90201,30029
7714,36,MALE,90250,33656
7715,37,MALE,92503,44829
7716,43,FEMALE,10453,21109
7717,40,FEMALE,78521,23426
7718,43,FEMALE,75217,31532
7719,39,FEMALE,75070,84847
7720,39,MALE,92804,41887
7721,47,MALE,91342,48744
7722,32,FEMALE,11230,32327
7723,39,FEMALE,78521,23426
7724,36,MALE,94544,49452
7725,37,FEMALE,10025,49733
7726,33,FEMALE,92804,41887
7727,47,MALE,77479,96118
7728,41,MALE,11214,33765
7729,34,MALE,30044,60427
7730,40,MALE,93257,30995
7731,41,MALE,60629,40279
7732,35,FEMALE,77084,53075
7733,37,FEMALE,11355,36973
7734,38,MALE,93535,39747
7735,40,FEMALE,90250,33656
7736,39,FEMALE,10458,22072
7737,43,MALE,93722,43256
7738,38,MALE,92704,49923
7739,38,MALE,90201,30029
7740,41,FEMALE,77084,53075
7741,38,FEMALE,75052,60254
7742,43,MALE,92804,41887
7743,33,FEMALE,90706,39362
7744,38,FEMALE,37013,46063
7745,39,MALE,77494,86488
7746,31,FEMALE,87121,34359
7747,35,MALE,90706,39362
7748,36,MALE,11226,29498
7749,43,MALE,22193,67190
7750,42,MALE,93257,30995
7751,30,MALE,926,26306
7752,40,FEMALE,92336,55340
7753,41,FEMALE,92154,42970
7754,43,MALE,30043,71424
7755,35,FEMALE,11234,51446
7756,45,FEMALE,11206,18661
7757,45,MALE,10452,20606
7758,39,MALE,92503,44829
7759,43,FEMALE,10456,16664
7760,43,FEMALE,95823,36001
7761,42,FEMALE,37211,37141
7762,42,FEMALE,77084,53075
7763,41,MALE,28269,61899
7764,44,FEMALE,11234,51446
7765,38,MALE,75217,31532
7766,39,FEMALE,89110,43073
7767,41,FEMALE,8701,35647
7768,44,FEMALE,90250,33656
7769,45,FEMALE,37211,37141
7770,36,MALE,77083,52931
7771,40,MALE,926,26306
7772,35,MALE,75217,31532
7773,38,FEMALE,92509,45995
7774,39,MALE,91331,39225
7775,40,MALE,77083,52931
7776,33,FEMALE,11206,18661
7777,32,MALE,91709,78336
7778,40,MALE,79912,48627
7779,41,MALE,79936,42857
7780,39,FEMALE,91342,48744
7781,35,FEMALE,92683,49686
7782,48,FEMALE,89110,43073
7783,34,FEMALE,77429,78527
7784,36,FEMALE,91710,55185
7785,36,FEMALE,92509,45995
7786,38,MALE,95823,36001
7787,41,MALE,92376,37568
7788,34,MALE,79912,48627
7789,33,MALE,90805,32565
7790,45,MALE,92509,45995
7791,40,MALE,8701,35647
7792,40,FEMALE,91744,46792
7793,33,FEMALE,90201,30029
7794,37,FEMALE,92683,49686
7795,36,FEMALE,30043,71424
7796,39,MALE,78577,24216
7797,44,FEMALE,11226,29498
7798,38,MALE,77449,59198
7799,35,MALE,92509,45995
7800,38,FEMALE,90201,30029
7801,41,FEMALE,90044,22091
7802,37,MALE,11230,32327
7803,33,FEMALE,28269,61899
7804,35,MALE,92509,45995
7805,39,MALE,11219,26648
7806,31,MALE,90255,30375
7807,45,FEMALE,22193,67190
7808,43,MALE,92335,35008
7809,43,MALE,75217,31532
7810,33,MALE,90011,23851
7811,42,FEMALE,60618,41355
7812,36,MALE,926,26306
7813,44,MALE,92704,49923
7814,48,MALE,10452,20606
7815,38,FEMALE,60617,35534
7816,37,FEMALE,78577,24216
7817,38,FEMALE,90255,30375
7818,38,FEMALE,77494,86488
7819,31,MALE,90805,32565
7820,46,FEMALE,91706,41621
7821,39,MALE,77494,86488
7822,43,MALE,75217,31532
7823,38,MALE,91709,78336
7824,42,FEMALE,75070,84847
7825,39,FEMALE,23464,53486
7826,31,FEMALE,10029,22232
7827,41,FEMALE,93033,46342
7828,36,FEMALE,11214,33765
7829,28,MALE,90255,30375
7830,37,FEMALE,90805,32565
7831,30,FEMALE,91710,55185
7832,36,MALE,30044,60427
7833,37,MALE,10453,21109
7834,37,MALE,30043,71424
7835,42,MALE,10458,22072
7836,43,FEMALE,11214,33765
7837,38,MALE,77479,96118
7838,38,MALE,91709,78336
7839,45,FEMALE,90011,23851
7840,47,FEMALE,10025,49733
7841,41,FEMALE,92336,55340
7842,38,FEMALE,77584,70113
7843,29,MALE,77573,68458
7844,38,FEMALE,91744,46792
7845,38,MALE,92683,49686
7846,42,FEMALE,37211,37141
7847,39,MALE,90250,33656
7848,38,MALE,79936,42857
7849,37,MALE,77429,78527
7850,38,FEMALE,90011,23851
7851,37,FEMALE,77083,52931
7852,42,FEMALE,93307,26462
7853,41,FEMALE,79912,48627
7854,39,MALE,79936,42857
7855,44,MALE,91710,55185
7856,41,FEMALE,10453,21109
7857,38,FEMALE,28269,61899
7858,42,MALE,30349,39141
7859,42,FEMALE,11212,20839
7860,43,FEMALE,91911,38010
7861,42,FEMALE,93550,37484
7862,34,FEMALE,11214,33765
7863,35,FEMALE,77494,86488
7864,42,FEMALE,95823,36001
7865,44,FEMALE,60625,40083
7866,33,MALE,89110,43073
7867,44,FEMALE,91331,39225
7868,49,FEMALE,60625,40083
7869,35,MALE,92553,38554
7870,44,MALE,75052,60254
7871,33,FEMALE,77479,96118
7872,44,FEMALE,22193,67190
7873,38,FEMALE,77084,53075
7874,36,MALE,92553,38554
7875,47,FEMALE,90706,39362
7876,40,MALE,77573,68458
7877,46,FEMALE,79912,48627
7878,44,FEMALE,37013,46063
7879,41,MALE,91710,55185
7880,41,MALE,91744,46792
7881,44,FEMALE,10467,29044
7882,35,MALE,93535,39747
7883,38,MALE,93257,30995
7884,39,MALE,92345,41423
7885,34,MALE,11234,51446
7886,34,MALE,89110,43073
7887,40,FEMALE,92804,41887
7888,37,MALE,92345,41423
7889,42,FEMALE,93550,37484
7890,46,FEMALE,92509,45995
7891,39,MALE,91331,39225
7892,41,FEMALE,10002,24022
7893,43,MALE,10002,24022
7894,41,MALE,90280,35744
7895,40,MALE,77494,86488
7896,41,MALE,75052,60254
7897,35,MALE,91342,48744
7898,37,FEMALE,37013,46063
7899,45,FEMALE,92804,41887
7900,41,FEMALE,60647,35283
7901,38,FEMALE,91342,48744
7902,40,MALE,10452,20606
7903,37,FEMALE,79912,48627
7904,37,FEMALE,926,26306
7905,33,FEMALE,90011,23851
7906,34,MALE,91709,78336
7907,46,FEMALE,91331,39225
7908,40,FEMALE,92335,35008
7909,39,MALE,91744,46792
7910,33,MALE,92683,49686
7911,36,MALE,11212,20839
7912,43,MALE,87121,34359
7913,37,MALE,91910,42970
7914,32,MALE,92503,44829
7915,41,MALE,95823,36001
7916,42,FEMALE,93257,30995
7917,43,FEMALE,85364,31515
7918,48,MALE,77429,78527
7919,36,MALE,90280,35744
7920,36,FEMALE,10462,33735
7921,40,MALE,30349,39141
7922,42,MALE,78521,23426
7923,40,FEMALE,91710,55185
7924,48,FEMALE,92503,44829
7925,38,MALE,79912,48627
7926,40,MALE,94565,48523
7927,40,FEMALE,90011,23851
7928,40,MALE,10002,24022
7929,44,FEMALE,11206,18661
7930,36,FEMALE,60625,40083
7931,39,FEMALE,66062,68682
7932,49,MALE,92509,45995
7933,44,FEMALE,92376,37568
7934,42,MALE,10453,21109
7935,34,MALE,8701,35647
7936,41,MALE,90280,35744
7937,43,MALE,92154,42970
7938,40,MALE,77494,86488
7939,33,FEMALE,77036,26931
7940,35,MALE,60625,40083
7941,40,FEMALE,11230,32327
7942,38,FEMALE,30043,71424
7943,46,FEMALE,78572,23799
7944,39,MALE,11234,51446
7945,41,FEMALE,91710,55185
7946,33,FEMALE,77479,96118
7947,38,FEMALE,93257,30995
7948,45,FEMALE,30349,39141
7949,45,FEMALE,10025,49733
7950,35,FEMALE,90706,39362
7951,38,MALE,93550,37484
7952,37,FEMALE,11212,20839
7953,36,MALE,93257,30995
7954,45,FEMALE,93550,37484
7955,44,FEMALE,11234,51446
7956,37,FEMALE,90255,30375
7957,47,FEMALE,90201,30029
7958,39,FEMALE,90250,33656
7959,40,FEMALE,79912,48627
7960,42,MALE,79912,48627
7961,41,FEMALE,95823,36001
7962,36,MALE,90044,22091
7963,36,FEMALE,10456,16664
7964,39,FEMALE,60647,35283
7965,40,MALE,926,26306
7966,30,MALE,92704,49923
7967,38,MALE,92345,41423
7968,37,MALE,89110,43073
7969,43,FEMALE,10458,22072
7970,42,FEMALE,77494,86488
7971,37,FEMALE,85364,31515
7972,40,FEMALE,77479,96118
7973,41,FEMALE,91744,46792
7974,47,MALE,87121,34359
7975,44,FEMALE,926,26306
7976,37,MALE,60647,35283
7977,43,MALE,92553,38554
7978,46,FEMALE,11234,51446
7979,45,FEMALE,90011,23851
7980,42,FEMALE,91710,55185
7981,38,MALE,75070,84847
7982,42,MALE,10453,21109
7983,37,MALE,11226,29498
7984,42,MALE,11235,31013
7985,40,MALE,91911,38010
7986,42,FEMALE,91709,78336
7987,32,MALE,92154,42970
7988,38,MALE,93307,26462
7989,48,FEMALE,91342,48744
7990,42,FEMALE,11219,26648
7991,41,FEMALE,30349,39141
7992,46,FEMALE,11214,33765
7993,40,MALE,30349,39141
7994,37,FEMALE,91331,39225
7995,43,FEMALE,10002,24022
7996,35,MALE,91342,48744
7997,35,FEMALE,11355,36973
7998,37,MALE,66062,68682
7999,43,FEMALE,90044,22091
8000,42,MALE,10458,22072
8001,40,MALE,10462,33735
8002,39,MALE,93065,72384
8003,41,MALE,93033,46342
8004,43,FEMALE,10468,26852
8005,39,FEMALE,92335,35008
8006,41,FEMALE,92804,41887
8007,31,FEMALE,91744,46792
8008,40,MALE,10456,16664
8009,37,MALE,60617,35534
8010,45,FEMALE,92154,42970
8011,38,MALE,60618,41355
8012,33,MALE,77494,86488
8013,39,MALE,92336,55340
8014,44,FEMALE,11377,37360
8015,32,FEMALE,92336,55340
8016,40,MALE,30349,39141
8017,34,MALE,93535,39747
8018,40,FEMALE,92154,42970
8019,37,MALE,90650,46012
8020,32,MALE,23464,53486
8021,43,MALE,77573,68458
8022,40,MALE,91744,46792
8023,33,MALE,92154,42970
8024,37,MALE,11355,36973
8025,42,FEMALE,90280,35744
8026,39,FEMALE,77449,59198
8027,39,MALE,11355,36973
8028,45,FEMALE,79912,48627
8029,45,FEMALE,92804,41887
8030,41,MALE,92509,45995
8031,32,FEMALE,11212,20839
8032,37,MALE,11206,18661
8033,39,MALE,60617,35534
8034,42,MALE,11214,33765
8035,41,MALE,11368,34746
8036,47,MALE,11206,18661
8037,41,MALE,10462,33735
8038,39,MALE,11230,32327
8039,40,FEMALE,75217,31532
8040,35,FEMALE,75211,32702
8041,41,FEMALE,93535,39747
8042,42,MALE,11226,29498
8043,37,MALE,77429,78527
8044,38,MALE,23464,53486
8045,38,MALE,94544,49452
8046,35,FEMALE,60629,40279
8047,41,FEMALE,90044,22091
8048,44,MALE,90250,33656
8049,48,FEMALE,60647,35283
8050,48,FEMALE,92804,41887
8051,34,MALE,75052,60254
8052,29,MALE,93722,43256
8053,34,MALE,91710,55185
8054,42,FEMALE,90706,39362
8055,39,FEMALE,30349,39141
8056,31,MALE,95823,36001
8057,41,FEMALE,60629,40279
8058,39,MALE,30349,39141
8059,34,FEMALE,11368,34746
8060,46,FEMALE,91709,78336
8061,48,FEMALE,30044,60427
8062,43,FEMALE,90011,23851
8063,39,FEMALE,60618,41355
8064,47,MALE,11207,24163
8065,43,MALE,93550,37484
8066,40,MALE,11373,38151
8067,34,MALE,90250,33656
8068,38,MALE,10462,33735
8069,34,MALE,10452,20606
8070,32,FEMALE,60617,35534
8071,34,MALE,11206,18661
8072,41,MALE,10029,22232
8073,39,MALE,75217,31532
8074,36,MALE,10025,49733
8075,41,FEMALE,91744,46792
8076,38,MALE,11377,37360
8077,32,MALE,92509,45995
8078,40,FEMALE,22193,67190
8079,43,MALE,60647,35283
8080,35,FEMALE,10453,21109
8081,43,FEMALE,91911,38010
8082,47,FEMALE,91331,39225
8083,37,FEMALE,60625,40083
8084,39,MALE,11207,24163
8085,40,FEMALE,90650,46012
8086,42,FEMALE,77479,96118
8087,40,MALE,11235,31013
8088,40,MALE,60618,41355
8089,39,MALE,79936,42857
8090,36,FEMALE,11234,51446
8091,40,FEMALE,92336,55340
8092,40,FEMALE,93550,37484
8093,48,MALE,91335,40792
8094,43,FEMALE,11206,18661
8095,45,FEMALE,90280,35744
8096,39,MALE,77494,86488
8097,42,FEMALE,93550,37484
8098,36,FEMALE,10467,29044
8099,40,FEMALE,10025,49733
8100,40,MALE,78572,23799
8101,43,MALE,8701,35647
8102,39,FEMALE,91331,39225
8103,42,FEMALE,91910,42970
8104,37,FEMALE,91342,48744
8105,38,MALE,66062,68682
8106,43,FEMALE,8701,35647
8107,36,MALE,11373,38151
8108,37,MALE,8701,35647
8109,44,FEMALE,10453,21109
8110,40,MALE,77479,96118
8111,38,MALE,85364,31515
8112,33,FEMALE,10462,33735
8113,41,MALE,77449,59198
8114,40,MALE,91911,38010
8115,39,FEMALE,93065,72384
8116,37,FEMALE,11226,29498
8117,36,MALE,95823,36001
8118,42,FEMALE,95076,45354
8119,37,MALE,23464,53486
8120,38,FEMALE,11368,34746
8121,39,FEMALE,93550,37484
8122,45,FEMALE,10002,24022
8123,38,MALE,78577,24216
8124,35,FEMALE,93307,26462
8125,43,FEMALE,91335,40792
8126,40,MALE,37211,37141
8127,44,MALE,89110,43073
8128,39,FEMALE,90011,23851
8129,40,FEMALE,30044,60427
8130,34,FEMALE,92509,45995
8131,42,MALE,77494,86488
8132,38,FEMALE,92704,49923
8133,40,MALE,90280,35744
8134,45,FEMALE,90044,22091
8135,39,FEMALE,75052,60254
8136,45,MALE,90250,33656
8137,38,FEMALE,60617,35534
8138,38,MALE,10452,20606
8139,45,MALE,92509,45995
8140,42,FEMALE,11230,32327
8141,30,MALE,78521,23426
8142,38,FEMALE,92683,49686
8143,37,FEMALE,11206,18661
8144,42,MALE,90280,35744
8145,40,FEMALE,93307,26462
8146,37,MALE,79912,48627
8147,44,MALE,90044,22091
8148,35,MALE,60618,41355
8149,36,MALE,37013,46063
8150,36,FEMALE,93033,46342
8151,39,MALE,95076,45354
8152,33,MALE,60647,35283
8153,40,MALE,95823,36001
8154,38,FEMALE,8701,35647
8155,34,FEMALE,93033,46342
8156,38,MALE,11368,34746
8157,38,FEMALE,60625,40083
8158,38,FEMALE,60647,35283
8159,40,FEMALE,11355,36973
8160,48,MALE,11373,38151
8161,39,FEMALE,11377,37360
8162,51,MALE,30043,71424
8163,36,MALE,92336,55340
8164,36,MALE,92335,35008
8165,37,FEMALE,11234,51446
8166,40,FEMALE,90255,30375
8167,40,MALE,90280,35744
8168,42,FEMALE,93535,39747
8169,41,MALE,75211,32702
8170,43,MALE,94544,49452
8171,40,FEMALE,77429,78527
8172,42,MALE,92683,49686
8173,46,MALE,60617,35534
8174,41,MALE,92683,49686
8175,36,FEMALE,90044,22091
8176,36,FEMALE,11206,18661
8177,41,FEMALE,90650,46012
8178,39,MALE,37013,46063
8179,34,FEMALE,87121,34359
8180,38,FEMALE,79936,42857
8181,39,FEMALE,93065,72384
8182,36,FEMALE,10029,22232
8183,43,FEMALE,30044,60427
8184,42,MALE,11230,32327
8185,33,MALE,92345,41423
8186,39,FEMALE,77494,86488
8187,43,FEMALE,91744,46792
8188,43,FEMALE,11355,36973
8189,46,MALE,90011,23851
8190,33,MALE,93307,26462
8191,33,FEMALE,77584,70113
8192,35,FEMALE,93033,46342
8193,42,MALE,10029,22232
8194,32,MALE,91706,41621
8195,44,MALE,92345,41423
8196,47,FEMALE,91709,78336
8197,37,MALE,8701,35647
8198,44,FEMALE,10452,20606
8199,39,MALE,10467,29044
8200,46,MALE,77429,78527
8201,42,FEMALE,92553,38554
8202,41,FEMALE,93535,39747
8203,37,FEMALE,90044,22091
8204,35,MALE,92804,41887
8205,38,MALE,10002,24022
8206,43,FEMALE,11234,51446
8207,42,MALE,89110,43073
8208,40,MALE,91710,55185
8209,37,MALE,90280,35744
8210,41,MALE,11206,18661
8211,39,MALE,10468,26852
8212,40,FEMALE,92804,41887
8213,48,FEMALE,92683,49686
8214,37,MALE,60647,35283
8215,37,FEMALE,85364,31515
8216,35,MALE,95076,45354
8217,34,FEMALE,11212,20839
8218,36,MALE,95823,36001
8219,38,MALE,77036,26931
8220,44,MALE,79912,48627
8221,36,FEMALE,89110,43073
8222,40,FEMALE,10452,20606
8223,41,MALE,92553,38554
8224,42,MALE,11235,31013
8225,39,MALE,11207,24163
8226,40,MALE,90255,30375
8227,43,FEMALE,91744,46792
8228,39,FEMALE,92154,42970
8229,41,MALE,77494,86488
8230,42,FEMALE,79912,48627
8231,41,MALE,11373,38151
8232,36,FEMALE,92376,37568
8233,41,MALE,89110,43073
8234,39,MALE,92335,35008
8235,40,MALE,89110,43073
8236,32,FEMALE,93033,46342
8237,41,FEMALE,10452,20606
8238,30,MALE,91709,78336
8239,35,MALE,60618,41355
8240,40,FEMALE,91342,48744
8241,49,MALE,10456,16664
8242,38,MALE,75217,31532
8243,40,MALE,95823,36001
8244,43,FEMALE,85364,31515
8245,40,MALE,93722,43256
8246,37,FEMALE,92503,44829
8247,34,FEMALE,11214,33765
8248,40,MALE,11212,20839
8249,46,FEMALE,93550,37484
8250,37,FEMALE,30044,60427
8251,39,MALE,93065,72384
8252,41,FEMALE,11368,34746
8253,41,MALE,92503,44829
8254,44,FEMALE,92503,44829
8255,43,FEMALE,10002,24022
8256,39,FEMALE,91911,38010
8257,33,MALE,89110,43073
8258,42,FEMALE,10456,16664
8259,42,FEMALE,78521,23426
8260,37,FEMALE,93033,46342
8261,40,MALE,10458,22072
8262,49,MALE,95823,36001
8263,43,FEMALE,90650,46012
8264,42,FEMALE,89110,43073
8265,41,MALE,11214,33765
8266,36,MALE,90255,30375
8267,39,MALE,11219,26648
8268,44,FEMALE,926,26306
8269,47,MALE,10453,21109
8270,40,FEMALE,85364,31515
8271,38,MALE,87121,34359
8272,37,FEMALE,79912,48627
8273,38,FEMALE,60625,40083
